MEP,Part_Anon,Stimulus,Timepoint,MEP_P2P,MEP_AUC,LBase_P2P,LBase_AUC,Target_Error,Angular_Error,Twist_Error,Allow_1st_Trial,Allow_Loc_Error,Allow_MEP,ALLOW,Study_Group,Filter_insuff_data,Filter_sig_dif_base,FILTER
177,24,3,200,2.442626953,44.74784851,1.047363281,63.50769043,0.349,1.883,-1.578,1,1,1,1,120,1,1,1
178,24,3,200,0.375823975,9.473114014,0.311584473,21.9329071,0.337,1.858,-1.513,1,1,1,1,120,1,1,1
179,24,4,200,3.627929688,65.3717804,3.044891357,186.245575,0.622,2.536,-0.656,1,1,1,1,120,1,1,1
180,24,4,200,3.693695068,84.38644409,1.146087646,93.23364258,0.3,2.259,-0.93,1,1,1,1,120,1,1,1
181,24,1,500,2.328491211,57.66868591,1.346435547,85.99685669,0.127,1.933,-1.236,0,1,1,0,120,1,1,0
182,24,3,500,0.911560059,20.62240601,0.44342041,35.36270142,0.145,1.599,-1.146,1,1,1,1,120,1,1,1
183,24,3,200,0.926361084,19.16847229,0.427856445,34.32785034,0.306,1.221,-1.369,1,1,1,1,120,1,1,1
184,24,1,200,2.015075684,53.60328674,1.424102783,121.4559937,0.364,1.695,-1.363,1,1,1,1,120,1,1,1
185,24,1,200,1.300811768,29.42474365,0.605316162,50.21759033,0.289,2.355,-1.876,1,1,1,1,120,1,1,1
186,24,1,500,0.372009277,12.27485657,0.456085205,32.13897705,0.647,3.594,-1.533,1,1,1,1,120,1,1,1
187,24,4,500,2.082214355,55.54450989,1.25869751,98.5118866,0.356,2.912,-2.222,1,1,1,1,120,1,1,1
188,24,4,500,0.564727783,10.97877502,0.528259277,45.56968689,0.036,2.534,-3.268,1,1,1,1,120,1,1,1
189,24,1,500,1.198272705,27.17300415,0.969238281,63.19664001,0.531,1.706,-2.314,1,1,1,1,120,1,1,1
190,24,4,200,1.870880127,49.65843201,0.934906006,62.32299805,0.22,2.311,-2.989,1,1,1,1,120,1,1,1
191,24,4,500,0.254211426,6.886291504,0.385742188,24.8550415,0.138,2.574,-3.158,1,1,1,1,120,1,1,1
192,24,1,500,1.083831787,25.78102112,0.66619873,43.86695862,0.13,2.539,-3.211,1,1,1,1,120,1,1,1
193,24,1,500,0.578308105,15.6640625,0.65322876,42.68783569,0.244,2.243,-3.01,1,1,1,1,120,1,1,1
194,24,3,500,0.303039551,9.585342407,0.400695801,30.5796814,0.17,1.884,-2.525,1,1,1,1,120,1,1,1
195,24,1,200,1.625061035,31.64558411,0.958099365,65.21789551,0.234,2.3,-2.848,1,1,1,1,120,1,1,1
196,24,1,500,2.201080322,41.56730652,1.205749512,81.69418335,0.053,1.975,-2.498,1,1,1,1,120,1,1,1
197,24,4,200,2.511444092,66.434021,2.339019775,127.5674438,0.137,1.468,-2.078,1,1,1,1,120,1,1,1
198,24,3,200,0.698547363,17.45162964,0.363616943,23.63739014,0.288,1.795,-2.19,1,1,1,1,120,1,1,1
199,24,3,500,3.563690186,68.96141052,1.790924072,122.0128632,0.141,2.357,-2.416,1,1,1,1,120,1,1,1
200,24,3,200,0.256958008,7.046661377,0.223999023,20.5304718,0.091,2.129,-2.827,1,1,1,1,120,1,1,1
201,24,1,500,0.371551514,10.66162109,0.234832764,19.71405029,0.141,1.875,-3.001,1,1,1,1,120,1,1,1
202,24,4,200,3.003387451,55.55358887,1.156005859,84.54109192,0.381,2.253,-2.859,1,1,1,1,120,1,1,1
203,24,1,500,2.708892822,52.2820282,1.47064209,110.3992462,0.489,2.148,-2.904,1,1,1,1,120,1,1,1
204,24,4,500,0.668945313,14.08332825,0.25894165,23.46115112,0.203,2.107,-2.969,1,1,1,1,120,1,1,1
205,24,3,200,1.926574707,45.59829712,1.698913574,110.6410217,0.115,1.743,-3.032,1,1,1,1,120,1,1,1
206,24,1,500,0.458526611,9.80430603,0.496368408,40.97488403,0.036,1.537,-2.903,1,1,1,1,120,1,1,1
207,24,1,500,1.894836426,42.99430847,2.472381592,134.4608307,0.312,1.325,-2.577,1,1,1,1,120,1,1,1
208,24,3,500,0.155639648,5.484008789,0.158843994,18.65272522,0.092,1.363,-2.96,1,1,1,1,120,1,1,1
209,24,4,200,3.172912598,72.2253418,2.027130127,115.2126312,0.191,1.171,-3.332,1,1,1,1,120,1,1,1
210,24,1,500,1.736450195,41.31256104,1.040496826,81.98455811,0.1,0.873,-2.956,1,1,1,1,120,1,1,1
211,24,1,500,2.719573975,63.81881714,1.961212158,116.2229919,0.265,1.828,-1.326,0,1,1,0,120,1,1,0
212,24,4,500,1.511535645,35.00473022,0.325622559,30.74531555,0.419,1.113,-1.19,1,1,1,1,120,1,1,1
213,24,4,500,4.305114746,79.56382751,1.632232666,139.8445892,0.376,0.463,-0.867,1,1,1,1,120,1,1,1
214,24,4,500,2.177124023,53.89793396,1.194152832,66.1870575,0.407,0.668,-1.06,1,1,1,1,120,1,1,1
215,24,1,500,0.513153076,11.92588806,0.570068359,34.7744751,0.786,1.124,-0.573,1,1,1,1,120,1,1,1
216,24,4,200,0.57800293,12.60864258,0.900268555,64.05128479,0.351,1.623,-1.936,1,1,1,1,120,1,1,1
217,24,3,200,3.038482666,73.45367432,1.45614624,106.8191528,0.614,1.706,-1.414,1,1,1,1,120,1,1,1
218,24,1,500,1.536865234,35.34248352,0.813903809,63.36669922,0.589,0.789,-1.318,1,1,1,1,120,1,1,1
219,24,4,500,0.277099609,8.288955688,0.294342041,20.00915527,0.287,0.205,-1.444,1,1,1,1,120,1,1,1
220,24,3,200,0.65536499,17.34382629,0.660247803,43.27095032,0.275,0.602,-2.369,1,1,1,1,120,1,1,1
221,24,3,500,1.888122559,37.64602661,1.06918335,80.9841156,0.357,0.689,-1.763,1,1,1,1,120,1,1,1
222,24,1,200,2.099456787,60.81611633,1.098175049,87.45162964,0.289,0.772,-1.941,1,1,1,1,120,1,1,1
223,24,4,200,0.1512146,5.824813843,0.201721191,18.98735046,0.488,0.799,-1.726,1,1,1,1,120,1,1,1
224,24,1,200,1.699066162,54.09599304,0.884094238,62.54981995,0.367,0.592,-1.411,1,1,1,1,120,1,1,1
225,24,1,500,2.185668945,47.51731873,0.706634521,61.66412354,0.415,0.425,-1.27,1,1,1,1,120,1,1,1
226,24,1,200,3.915557861,85.67741394,1.93862915,141.5470123,0.503,0.622,-0.349,1,1,1,1,120,1,1,1
227,24,1,200,0.683898926,16.30775452,0.405273438,38.16108704,0.546,1.066,-0.727,1,1,1,1,120,1,1,1
228,24,4,200,4.173278809,75.84243774,2.121429443,119.041748,0.435,0.636,-1.304,1,1,1,1,120,1,1,1
229,24,1,200,1.078338623,29.50027466,1.108398438,51.27029419,0.504,1.064,-2.338,1,1,1,1,120,1,1,1
230,24,4,200,0.817108154,13.9415741,0.246582031,18.70056152,0.554,0.739,-2.136,1,1,1,1,120,1,1,1
231,24,4,200,1.875915527,45.29418945,0.960693359,56.29707336,0.278,0.826,-2.039,1,1,1,1,120,1,1,1
232,24,1,500,0.093841553,4.218215942,0.067901611,14.54864502,0.125,0.705,-2.026,1,1,1,1,120,1,1,1
233,24,4,200,1.37512207,28.73176575,0.573883057,42.50030518,0.252,0.742,-1.418,1,1,1,1,120,1,1,1
234,24,3,500,1.932067871,48.57627869,0.733337402,45.6426239,0.607,1.589,-0.975,1,1,1,1,120,1,1,1
235,24,4,500,2.663269043,55.51498413,1.81930542,117.8765106,0.19,2.371,-0.982,1,1,1,1,120,1,1,1
236,24,3,500,0.533752441,15.20767212,0.239562988,19.73838806,0.198,2.464,-0.621,1,1,1,1,120,1,1,1
237,24,1,500,2.765960693,58.55621338,2.108001709,131.3285065,0.53,2.19,-0.622,1,1,1,1,120,1,1,1
238,24,3,200,4.556121826,84.28825378,1.770172119,120.8517456,0.173,2.055,-1.079,1,1,1,1,120,1,1,1
239,24,3,500,1.763153076,53.63136292,0.762176514,65.45005798,0.235,1.874,-1.782,1,1,1,1,120,1,1,1
240,24,1,200,1.068267822,27.12547302,0.699462891,50.0944519,0.184,2.046,-1.667,1,1,1,1,120,1,1,1
1,25,1,500,1.324157715,18.80187988,0.24597168,23.07411194,0.873,1.653,0.804,0,1,1,0,120,1,0,0
2,25,4,500,0.8253479,21.05819702,0.495147705,31.92512512,0.617,1.605,0.527,1,1,1,1,120,1,0,0
3,25,1,500,1.727752686,29.56001282,0.545806885,32.00050354,0.174,0.837,-0.144,1,1,1,1,120,1,0,0
4,25,1,200,1.027984619,27.52761841,0.674743652,37.43591309,0.174,0.984,-0.234,1,1,1,1,120,1,0,0
5,25,1,200,0.701904297,16.67533875,0.697784424,51.29623413,0.227,0.95,-0.178,1,1,1,1,120,1,0,0
6,25,3,200,1.214599609,22.90992737,0.570373535,37.25921631,0.314,0.853,0.013,1,1,1,1,120,1,0,0
7,25,3,500,1.113891602,24.30122375,0.518798828,40.05844116,0.487,0.457,-0.001,1,1,1,1,120,1,0,0
8,25,4,500,0.804290771,15.46096802,0.1612854,17.40890503,0.09,0.445,-0.086,1,1,1,1,120,1,0,0
9,25,1,200,0.87387085,22.37266541,0.697479248,55.18287659,0.276,0.071,0.053,1,1,1,1,120,1,0,0
10,25,3,500,0.638427734,12.4332428,0.124969482,16.7539978,0.11,1.059,0.163,1,1,1,1,120,1,0,0
11,25,3,200,0.662536621,12.43202209,0.332641602,27.30690002,0.101,0.575,0.35,1,1,1,1,120,1,0,0
12,25,4,200,1.030426025,17.27966309,0.355072021,26.44226074,0.128,0.686,0.599,1,1,1,1,120,1,0,0
13,25,3,500,0.660247803,13.7865448,0.20980835,18.06373596,0.171,0.778,0.189,1,1,1,1,120,1,0,0
14,25,3,500,0.185241699,5.028381348,0.219726563,18.27453613,0.168,0.499,0.137,1,1,1,1,120,1,0,0
15,25,4,500,1.083374023,22.38952637,0.492248535,34.17297363,0.326,0.738,0.111,1,1,1,1,120,1,0,0
16,25,1,200,0.994110107,18.99909973,0.423278809,27.28546143,0.12,1.037,0.024,1,1,1,1,120,1,0,0
17,25,1,500,1.238555908,21.32087708,0.589141846,37.34817505,0.071,1.068,-0.096,1,1,1,1,120,1,0,0
18,25,1,500,1.077270508,18.51013184,0.6590271,45.18730164,0.404,1.173,-0.026,1,1,1,1,120,1,0,0
19,25,1,500,0.516967773,14.09629822,0.337219238,26.66770935,0.301,1.491,-0.021,1,1,1,1,120,1,0,0
20,25,4,200,0.370788574,8.018875122,0.117950439,16.16996765,0.243,1.234,0.056,1,1,1,1,120,1,0,0
21,25,3,200,0.27557373,7.27935791,0.216217041,20.30670166,0.17,1.215,0.07,1,1,1,1,120,1,0,0
22,25,1,200,1.856536865,37.26631165,0.869598389,65.26756287,0.099,1.018,0.09,1,1,1,0,120,1,0,0
23,25,1,500,0.305328369,6.811676025,0.186004639,17.33810425,0.071,1.084,-0.01,1,1,1,1,120,1,0,0
24,25,4,500,1.153106689,18.39317322,0.592041016,35.22514343,0.086,1.234,-0.266,1,1,1,1,120,1,0,0
25,25,1,200,1.302032471,32.94067383,0.619812012,41.03370667,0.159,1.336,-0.373,1,1,1,1,120,1,0,0
26,25,1,200,0.828399658,21.51863098,0.537414551,36.56295776,0.11,1.422,-0.328,1,1,1,1,120,1,0,0
27,25,1,200,0.680389404,18.25744629,0.528411865,38.37486267,0.135,1.406,-0.305,1,1,1,1,120,1,0,0
28,25,3,500,0.927886963,22.12081909,0.710906982,46.25892639,0.271,1.301,-0.15,1,1,1,1,120,1,0,0
29,25,1,200,0.27130127,6.680221558,0.277557373,21.89750671,0.163,1.207,-0.152,1,1,1,1,120,1,0,0
30,25,3,200,0.927276611,24.57931519,0.40725708,25.10787964,0.215,1.246,-0.181,1,1,1,1,120,1,0,0
31,25,4,200,0.634155273,13.4413147,0.141448975,16.58500671,0.323,1.239,0.797,0,1,1,0,120,1,0,0
32,25,4,200,0.677947998,14.1532135,0.196380615,19.16503906,0.4,1.504,0.893,1,1,1,1,120,1,0,0
33,25,3,500,0.967559814,20.54756165,0.260314941,22.7040863,0.344,1.577,0.903,1,1,1,1,120,1,0,0
34,25,4,500,0.455322266,9.469146729,0.350341797,21.01013184,0.355,1.803,0.843,1,1,1,1,120,1,0,0
35,25,4,200,0.454406738,11.31011963,0.162200928,17.00302124,0.397,1.258,1.347,1,1,1,1,120,1,0,0
36,25,4,500,0.212097168,6.100082397,0.185241699,17.51495361,0.186,1.505,0.673,1,1,1,1,120,1,0,0
37,25,3,200,0.910797119,20.41931152,0.376281738,23.9264679,0.167,1.689,0.888,1,1,1,1,120,1,0,0
38,25,3,500,1.243591309,30.9651947,0.629425049,44.06898499,0.161,1.667,0.84,1,1,1,0,120,1,0,0
39,25,3,500,0.524291992,12.8289032,0.213012695,19.36408997,0.494,1.806,0.89,1,1,1,1,120,1,0,0
40,25,1,500,0.705413818,16.55395508,0.278015137,21.77261353,0.448,1.381,0.122,1,1,1,1,120,1,0,0
41,25,4,200,0.264434814,7.682495117,0.184326172,17.06535339,0.397,1.36,0.436,1,1,1,1,120,1,0,0
42,25,3,500,0.900878906,23.44406128,0.599060059,38.26477051,0.228,1.277,0.178,1,1,1,1,120,1,0,0
43,25,4,500,0.411834717,9.881286621,0.192718506,17.76496887,0.32,1.39,0.36,1,1,1,1,120,1,0,0
44,25,3,500,0.710449219,15.91896057,0.290985107,21.36680603,0.136,1.064,0.404,1,1,1,1,120,1,0,0
45,25,1,500,0.465087891,9.737701416,0.262908936,20.87936401,0.213,1,0.265,1,1,1,1,120,1,0,0
46,25,3,200,0.405273438,11.39228821,0.246124268,19.49111938,0.225,1.166,0.396,1,1,1,1,120,1,0,0
47,25,1,500,0.254669189,6.074371338,0.281066895,18.85620117,0.262,1.066,0.377,1,1,1,1,120,1,0,0
48,25,1,200,1.252288818,27.58842468,0.892028809,50.02761841,0.193,1.108,0.369,1,1,1,1,120,1,0,0
49,25,3,200,0.68862915,11.06208801,0.305938721,21.69219971,0.235,1.112,0.139,1,1,1,1,120,1,0,0
50,25,4,200,0.196228027,5.84854126,0.188140869,17.05917358,0.308,1.485,0.517,1,1,1,1,120,1,0,0
51,25,3,500,1.049957275,21.51695251,0.762634277,47.5491333,0.354,1.342,0.468,1,1,1,1,120,1,0,0
52,25,3,500,0.149230957,5.861434937,0.333862305,19.01199341,0.075,1.159,0.289,1,1,1,1,120,1,0,0
53,25,1,500,0.168457031,5.875701904,0.433197021,21.38374329,0.063,0.968,0.433,1,1,1,1,120,1,0,0
54,25,3,200,0.273132324,7.378005981,0.247344971,18.07151794,0.034,1.38,0.163,1,1,1,1,120,1,0,0
55,25,4,200,0.174255371,5.960464478,0.356750488,21.08665466,0.055,0.965,0.102,1,1,1,1,120,1,0,0
56,25,1,500,1.618499756,27.98309326,0.428314209,32.50549316,0.214,1.059,0.436,1,1,1,1,120,1,0,0
57,25,4,200,0.659790039,8.279571533,0.571746826,20.28533936,0.109,1.309,0.714,1,1,1,1,120,1,0,0
58,25,4,200,0.366668701,7.713165283,0.395965576,19.75944519,0.258,1.151,0.678,1,1,1,1,120,1,0,0
59,25,4,200,0.128631592,4.586410522,0.235900879,15.83114624,0.293,1.889,0.401,1,1,1,1,120,1,0,0
60,25,4,200,0.551300049,8.20602417,0.420532227,19.58946228,0.334,2.292,0.203,1,1,1,1,120,1,0,0
61,25,3,500,0.650482178,17.87124634,0.437469482,27.26638794,0.409,2.275,0.96,0,1,1,0,120,1,0,0
62,25,3,200,1.33102417,27.33787537,0.698852539,52.57034302,0.497,2.547,0.618,1,1,1,1,120,1,0,0
63,25,1,200,0.237731934,5.434951782,0.140228271,15.89866638,0.155,1.118,0.729,1,1,1,1,120,1,0,0
64,25,3,500,0.98739624,20.34805298,0.217132568,19.34844971,0.302,1.168,0.847,1,1,1,1,120,1,0,0
65,25,1,500,0.359191895,8.27911377,0.321502686,19.4355011,0.324,1.186,0.988,1,1,1,1,120,1,0,0
66,25,3,200,0.603942871,11.97677612,0.336914063,22.64717102,0.295,1.254,0.763,1,1,1,1,120,1,0,0
67,25,1,200,0.430450439,8.512573242,0.518341064,22.1219635,0.239,1.238,0.306,1,1,1,1,120,1,0,0
68,25,4,200,0.218658447,5.484848022,0.41305542,19.66003418,0.067,1.39,0.141,1,1,1,1,120,1,0,0
69,25,4,500,0.363006592,6.05140686,0.408325195,18.70048523,0.327,1.584,0.034,1,1,1,1,120,1,0,0
70,25,3,200,0.453033447,6.782226563,0.382232666,19.55970764,0.332,1.625,0.118,1,1,1,1,120,1,0,0
71,25,3,500,0.326080322,4.981079102,0.510101318,20.6048584,0.266,1.555,-0.01,1,1,1,1,120,1,0,0
72,25,4,500,0.386505127,8.981018066,0.523681641,19.20600891,0.09,1.145,0.126,1,1,1,1,120,1,0,0
73,25,1,200,0.20111084,5.028533936,0.152893066,15.05683899,0.441,1.748,0.047,1,1,1,1,120,1,0,0
74,25,3,500,0.234222412,6.916809082,0.157775879,15.51452637,0.104,0.978,-0.022,1,1,1,1,120,1,0,0
75,25,4,500,0.144805908,4.820404053,0.176239014,15.59776306,0.194,1.405,-0.068,1,1,1,1,120,1,0,0
76,25,4,200,0.480499268,7.245788574,0.471343994,19.9495697,0.288,1.3,0.232,1,1,1,1,120,1,0,0
77,25,4,500,0.522155762,8.419113159,0.572509766,19.50370789,0.126,1.286,0.034,1,1,1,1,120,1,0,0
78,25,3,200,0.474090576,7.559814453,0.285339355,20.95909119,0.297,2.148,-0.281,1,1,1,1,120,1,0,0
79,25,3,500,0.363616943,5.935897827,0.549468994,20.60241699,0.278,0.482,0.181,1,1,1,1,120,1,0,0
80,25,3,200,0.5809021,7.665405273,0.598754883,21.22268677,0.321,0.226,0.14,1,1,1,1,120,1,0,0
81,25,3,200,0.612182617,8.110046387,0.525054932,20.90988159,0.088,0.51,-0.214,1,1,1,1,120,1,0,0
82,25,1,200,0.453491211,7.280807495,0.634002686,22.48344421,0.567,0.486,-0.064,1,1,1,1,120,1,0,0
83,25,1,500,0.786437988,13.60717773,0.457305908,25.58731079,0.311,0.088,-0.009,1,1,1,1,120,1,0,0
84,25,1,200,0.61416626,12.22290039,0.474853516,22.25692749,0.488,0.386,-0.198,1,1,1,1,120,1,0,0
85,25,1,500,0.637817383,11.22138977,0.384063721,20.82389832,0.265,0.134,-0.178,1,1,1,1,120,1,0,0
86,25,4,200,0.427093506,7.340240479,0.678253174,20.64796448,0.2,0.248,-0.283,1,1,1,1,120,1,0,0
87,25,1,200,0.397033691,9.48135376,0.547332764,24.08721924,0.079,0.09,-0.312,1,1,1,1,120,1,0,0
88,25,1,200,0.492401123,7.80632019,0.680236816,22.52624512,0.255,0.089,-0.284,1,1,1,1,120,1,0,0
89,25,3,200,0.119934082,4.729766846,0.58303833,20.01182556,0.382,0.185,-0.262,1,1,1,1,120,1,0,0
90,25,4,200,0.483398438,7.125854492,0.533294678,17.01812744,0.117,0.38,-0.149,1,1,1,1,120,1,0,0
91,25,1,200,0.323181152,6.714859009,0.472869873,21.30004883,0.611,3.984,-0.275,0,1,1,0,120,1,0,0
92,25,3,200,0.49621582,10.83496094,0.395355225,19.39498901,0.54,2.278,0.765,1,1,1,1,120,1,0,0
93,25,1,500,0.687713623,12.80578613,0.521850586,25.87333679,0.266,0.864,0.343,1,1,1,1,120,1,0,0
94,25,4,500,0.430908203,11.59660339,0.541534424,22.8742981,0.234,0.964,0.304,1,1,1,1,120,1,0,0
95,25,3,200,1.117095947,24.35218811,0.635681152,28.83087158,0.217,0.689,0.358,1,1,1,1,120,1,0,0
96,25,4,500,0.478973389,8.991470337,0.639190674,23.19252014,0.404,0.309,-0.004,1,1,1,1,120,1,0,0
97,25,1,200,0.900878906,15.6578064,0.570068359,27.52601624,0.348,0.864,0.213,1,1,1,1,120,1,0,0
98,25,4,500,0.579071045,8.289871216,0.679931641,24.6346283,0.524,1.942,-0.145,1,1,1,1,120,1,0,0
99,25,1,200,0.592346191,12.17849731,0.377044678,28.38478088,0.081,1.352,0.069,1,1,1,1,120,1,0,0
100,25,1,200,0.499572754,11.87042236,0.493621826,23.46977234,0.08,1.813,0.035,1,1,1,1,120,1,0,0
101,25,4,500,0.665588379,8.700027466,0.497283936,18.10440063,0.159,0.991,0.032,1,1,1,1,120,1,0,0
102,25,1,200,0.699157715,10.48698425,0.489044189,22.47383118,0.256,0.766,0.341,1,1,1,1,120,1,0,0
103,25,4,500,1.535491943,27.83790588,0.690917969,41.2046814,0.351,0.996,-0.019,1,1,1,0,120,1,0,0
104,25,1,500,0.648040771,17.97798157,0.429840088,23.73985291,0.399,1.01,-0.123,1,1,1,1,120,1,0,0
105,25,4,200,0.365600586,6.81098938,0.485076904,19.71939087,0.339,0.897,0.008,1,1,1,1,120,1,0,0
106,25,1,500,0.431365967,8.952713013,0.192108154,16.66015625,0.274,0.865,-0.014,1,1,1,1,120,1,0,0
107,25,4,200,0.639038086,15.51139832,0.541534424,36.48391724,0.182,0.752,-0.007,1,1,1,1,120,1,0,0
108,25,1,500,0.710144043,14.72625732,0.548400879,35.98449707,0.115,1.04,-0.098,1,1,1,1,120,1,0,0
109,25,1,500,0.291290283,7.619781494,0.215148926,18.13743591,0.026,1.141,0.002,1,1,1,1,120,1,0,0
110,25,4,500,0.275115967,7.424545288,0.151977539,17.06352234,0.199,1.116,-0.018,1,1,1,1,120,1,0,0
111,25,3,200,0.189971924,5.253295898,0.312805176,16.62818909,0.206,1.126,0.06,1,1,1,1,120,1,0,0
112,25,1,200,0.285644531,7.810821533,0.248260498,22.25471497,0.135,1.012,0.219,1,1,1,1,120,1,0,0
113,25,4,500,0.500030518,9.124908447,0.223083496,19.86221313,0.22,0.918,0.265,1,1,1,1,120,1,0,0
114,25,4,200,0.25894165,5.279998779,0.344848633,19.67247009,0.137,0.875,0.308,1,1,1,1,120,1,0,0
115,25,1,500,0.761413574,13.43933105,0.295715332,21.96243286,0.102,0.919,0.485,1,1,1,1,120,1,0,0
116,25,1,500,0.462493896,9.652709961,0.591430664,36.98280334,0.365,0.965,0.4,1,1,1,1,120,1,0,0
117,25,3,200,0.73425293,12.44010925,0.178985596,19.19006348,0.226,1.007,0.276,1,1,1,1,120,1,0,0
118,25,3,500,0.407409668,9.075393677,0.265197754,21.20346069,0.288,0.945,0.338,1,1,1,1,120,1,0,0
119,25,1,200,0.426025391,7.083892822,0.439147949,22.33558655,0.294,1.292,0.558,1,1,1,1,120,1,0,0
120,25,1,500,0.416870117,7.565917969,0.433807373,20.40077209,0.042,1.294,0.541,1,1,1,1,120,1,0,0
121,25,3,500,0.340270996,8.940963745,0.794372559,22.30926514,0.514,2.762,1.236,0,1,1,0,120,1,0,0
122,25,3,500,0.592193604,11.51573181,0.632781982,22.80708313,0.68,2.595,0.612,1,1,1,1,120,1,0,0
123,25,3,500,0.46295166,8.98147583,0.680389404,21.93664551,0.41,3.476,1.304,1,1,1,1,120,1,0,0
124,25,1,500,0.430297852,12.91069031,0.381622314,28.16337585,0.471,2.113,0.402,1,1,1,1,120,1,0,0
125,25,4,200,0.488586426,6.162872314,0.171356201,16.64123535,0.384,1.599,-0.098,1,1,1,1,120,1,0,0
126,25,1,500,0.410308838,9.342575073,0.247497559,16.81358337,0.305,1.145,-0.23,1,1,1,1,120,1,0,0
127,25,3,500,0.195617676,5.159454346,0.302429199,17.90306091,0.373,1.755,0.17,1,1,1,1,120,1,0,0
128,25,3,200,0.123291016,4.541473389,0.582885742,20.57998657,0.415,2.266,0.065,1,1,1,1,120,1,0,0
129,25,4,200,0.551300049,6.862564087,0.55770874,21.75224304,0.478,2.271,-0.11,1,1,1,1,120,1,0,0
130,25,4,500,0.56137085,8.257675171,0.61126709,22.05978394,0.48,2.023,0.046,1,1,1,1,120,1,0,0
131,25,1,500,0.543212891,10.07591248,0.620574951,20.18791199,0.624,1.557,0.067,1,1,1,1,120,1,0,0
132,25,4,500,0.310516357,6.658401489,0.431671143,18.03863525,0.388,1.68,0.226,1,1,1,1,120,1,0,0
133,25,1,500,0.464324951,6.32232666,0.469055176,19.58755493,0.135,1.302,0.344,1,1,1,1,120,1,0,0
134,25,4,200,0.566864014,8.317565918,0.613555908,22.68936157,0.396,1.168,0.492,1,1,1,1,120,1,0,0
135,25,3,500,0.553436279,7.97416687,0.615692139,20.9841156,0.45,1.123,0.242,1,1,1,1,120,1,0,0
136,25,4,200,0.272979736,6.613693237,0.478210449,17.42240906,0.326,1.158,0.326,1,1,1,1,120,1,0,0
137,25,1,500,1.003417969,19.20181274,0.740966797,31.66358948,0.369,0.9,0.402,1,1,1,1,120,1,0,0
138,25,3,500,0.235137939,6.561279297,0.82321167,24.16603088,0.191,1.122,0.352,1,1,1,1,120,1,0,0
139,25,4,500,0.41229248,7.561416626,0.498809814,20.75073242,0.731,1.697,0.121,1,1,1,1,120,1,0,0
140,25,4,200,0.224304199,4.630737305,0.612945557,20.77079773,0.334,0.719,0.108,1,1,1,1,120,1,0,0
141,25,1,200,0.393981934,9.031066895,0.46081543,21.98944092,0.303,1.103,0.082,1,1,1,1,120,1,0,0
142,25,3,200,0.673675537,13.01017761,0.428466797,21.82250977,0.304,0.808,0.027,1,1,1,1,120,1,0,0
143,25,4,200,0.455169678,7.145004272,0.552978516,23.14117432,0.268,0.916,0.343,1,1,1,1,120,1,0,0
144,25,3,200,0.433654785,8.427581787,0.442047119,21.04553223,0.257,1.122,0.454,1,1,1,1,120,1,0,0
145,25,3,200,0.451202393,6.325073242,0.436248779,19.10110474,0.257,0.301,0.358,1,1,1,1,120,1,0,0
146,25,3,200,0.721435547,15.01213074,0.376586914,27.94891357,0.306,0.351,0.635,1,1,1,1,120,1,0,0
147,25,4,200,0.554504395,9.199447632,0.556182861,24.10926819,0.255,0.18,0.816,1,1,1,1,120,1,0,0
148,25,3,500,0.434112549,10.94711304,0.458984375,19.45762634,0.271,0.429,0.773,1,1,1,1,120,1,0,0
149,25,4,200,0.393676758,7.46963501,0.636901855,21.79992676,0.01,0.384,1.126,1,1,1,1,120,1,0,0
150,25,1,500,0.539093018,10.7598114,0.309753418,24.30343628,0.243,0.456,1.106,1,1,1,1,120,1,0,0
151,25,3,200,0.959014893,23.82713318,1.025543213,67.83836365,0.129,1.608,-0.289,0,1,1,0,120,1,0,0
152,25,3,200,0.320739746,6.402435303,0.145568848,16.33232117,0.063,2.58,0.085,1,1,1,1,120,1,0,0
153,25,1,200,0.844116211,19.84092712,0.41519165,31.34552002,0.234,0.769,0.705,1,1,1,1,120,1,0,0
154,25,4,500,0.686645508,15.39962769,0.506134033,25.18196106,0.27,0.302,0.597,1,1,1,1,120,1,0,0
155,25,3,200,0.322570801,8.27911377,0.366363525,20.519104,0.481,0.552,0.586,1,1,1,1,120,1,0,0
156,25,1,500,0.61340332,12.2819519,0.535736084,31.170578,0.039,0.693,0.776,1,1,1,1,120,1,0,0
157,25,1,500,0.658416748,13.84536743,0.379638672,23.69651794,0.071,0.819,0.804,1,1,1,1,120,1,0,0
158,25,4,200,0.184631348,5.674362183,0.408477783,20.12924194,0.231,0.828,0.551,1,1,1,1,120,1,0,0
159,25,1,500,0.467987061,11.50024414,0.531768799,30.14808655,0.243,0.898,0.935,1,1,1,1,120,1,0,0
160,25,3,200,0.27130127,6.586380005,0.347900391,21.40708923,0.29,1.039,0.905,1,1,1,1,120,1,0,0
161,25,4,500,0.473327637,10.1411438,0.387878418,22.71194458,0.229,0.886,0.844,1,1,1,1,120,1,0,0
162,25,3,200,0.71685791,18.46633911,0.488586426,29.11140442,0.322,0.725,0.856,1,1,1,1,120,1,0,0
163,25,4,200,0.450592041,10.1700592,0.372619629,20.4473114,0.408,0.618,0.664,1,1,1,1,120,1,0,0
164,25,4,200,0.348205566,9.082183838,0.315093994,23.13781738,0.135,0.551,0.444,1,1,1,1,120,1,0,0
165,25,4,500,0.655212402,12.76809692,0.316162109,26.59370422,0.582,0.578,0.504,1,1,1,1,120,1,0,0
