MEP,Part_Anon,Stimulus,Timepoint,MEP_P2P,MEP_AUC,SBase_P2P,SBase_AUC,Target_Error,Angular_Error,Twist_Error,Allow_1st_Trial,Allow_Loc_Error,Allow_MEP,ALLOW,Study_Group,Filter_insuff_data,Filter_sig_dif_base,FILTER
172,19,3,200,1.452331543,34.46495056,0.120239258,1.628417969,0.267,0.476,0.126,1,1,1,0,100,1,1,0
173,19,4,500,0.745849609,13.83010864,0.262145996,3.369445801,0.166,0.733,-0.497,1,1,1,1,100,1,1,1
174,19,4,200,0.343017578,8.336105347,0.202331543,2.915649414,0.347,0.373,-0.568,1,1,1,1,100,1,1,1
175,19,1,200,0.220184326,4.938430786,0.643768311,7.428817749,0.514,1.181,0.48,1,1,1,1,100,1,1,1
176,19,3,200,0.204772949,5.837631226,0.067749023,1.485977173,0.251,0.548,0.182,1,1,1,1,100,1,1,1
177,19,3,200,0.375518799,10.30441284,0.342712402,4.091262817,0.313,0.722,1.137,1,1,1,1,100,1,1,1
178,19,3,500,1.297912598,26.13311768,0.571594238,5.772628784,0.307,0.712,1.083,1,1,1,1,100,1,1,1
179,19,4,200,1.296691895,28.68003845,0.598144531,8.364028931,0.715,1.425,0.16,1,1,1,1,100,1,1,1
180,19,4,500,0.152282715,5.095367432,0.140228271,2.099151611,0.327,0.757,1.493,1,1,1,1,100,1,1,1
181,19,3,500,0.17288208,6.218185425,0.066986084,1.61567688,0.757,1.385,2.682,0,1,1,0,100,1,1,1
182,19,3,200,0.812988281,22.43743896,0.538787842,6.076965332,0.756,1.193,1.841,1,1,1,1,100,1,1,1
183,19,4,500,0.677642822,13.34335327,0.07232666,1.629638672,0.239,1.034,1.217,1,1,1,1,100,1,1,1
184,19,4,500,0.132904053,4.761199951,0.070953369,1.262359619,0.414,1.619,1.552,1,1,1,1,100,1,1,1
185,19,4,500,0.975494385,30.42778015,1.21887207,13.07022095,0.283,0.964,0.6,1,1,1,1,100,1,1,1
186,19,3,500,0.188446045,6.133804321,0.135955811,2.304992676,0.167,0.987,0.194,1,1,1,1,100,1,1,1
187,19,1,500,0.592041016,11.44554138,0.160522461,2.292175293,0.85,0.925,0.483,1,1,1,1,100,1,1,1
188,19,1,500,0.482025146,11.83128357,0.135192871,1.712188721,0.661,1.009,-0.714,1,1,1,1,100,1,1,1
189,19,1,500,0.904998779,15.30281067,0.132751465,1.783370972,0.175,1.222,-0.05,1,1,1,1,100,1,1,1
190,19,3,200,0.177307129,5.986480713,0.111541748,1.684265137,0.389,0.812,-0.878,1,1,1,1,100,1,1,1
191,19,1,500,0.072937012,3.842391968,0.061035156,1.619186401,0.33,0.399,-0.351,1,1,1,1,100,1,1,1
192,19,3,500,0.339660645,10.12969971,0.168304443,2.198257446,0.499,1.272,-0.474,1,1,1,1,100,1,1,1
193,19,3,500,0.056762695,4.058990479,0.059204102,1.265563965,0.405,1.283,-0.511,1,1,1,1,100,1,1,1
194,19,3,500,0.473937988,13.08128357,0.068054199,1.331710815,0.293,0.681,0.296,1,1,1,1,100,1,1,1
195,19,1,500,0.563964844,12.28439331,0.233612061,2.61756897,0.228,0.823,0.656,1,1,1,1,100,1,1,1
196,19,4,500,0.176086426,6.212158203,0.045166016,1.219482422,0.278,0.612,0.484,1,1,1,1,100,1,1,1
197,19,4,200,0.218200684,7.200775146,0.563201904,7.392044067,0.277,1.308,1.044,1,1,1,1,100,1,1,1
198,19,4,200,0.32043457,7.49961853,0.247344971,3.012161255,0.345,0.381,1.389,1,1,1,1,100,1,1,1
199,19,3,200,1.675567627,33.11141968,0.093078613,1.631393433,0.542,0.588,1.512,1,1,1,0,100,1,1,0
200,19,3,200,0.693817139,18.67576599,0.603027344,7.589950562,0.129,0.938,3.954,1,1,1,1,100,1,1,1
201,19,3,200,0.184631348,5.187225342,0.098724365,1.543884277,0.102,1.38,2.115,1,1,1,1,100,1,1,1
202,19,4,500,0.177459717,5.511703491,0.11505127,1.955184937,0.127,0.998,0.04,1,1,1,1,100,1,1,1
203,19,1,500,1.083831787,23.50440979,0.239257813,3.507461548,0.059,0.679,-0.012,1,1,1,1,100,1,1,1
204,19,4,500,0.280151367,8.539047241,0.121459961,1.244430542,0.037,0.669,-0.057,1,1,1,1,100,1,1,1
205,19,1,200,0.992584229,22.41233826,0.291748047,3.208312988,0.137,0.206,0.365,1,1,1,1,100,1,1,1
206,19,4,200,0.276947021,8.115921021,0.068817139,1.390991211,0.27,0.844,1.224,1,1,1,1,100,1,1,1
207,19,1,500,0.373687744,10.00442505,0.081787109,1.527481079,0.395,0.841,1.015,1,1,1,1,100,1,1,1
208,19,4,200,0.201873779,5.527954102,0.072631836,1.431121826,0.329,0.494,1.087,1,1,1,1,100,1,1,1
209,19,3,200,0.482635498,11.53594971,0.079040527,1.958999634,0.417,0.679,0.92,1,1,1,1,100,1,1,1
210,19,3,500,0.367889404,10.2457428,0.177154541,2.182159424,0.298,0.962,0.734,1,1,1,1,100,1,1,1
211,19,1,200,0.185394287,5.275726318,0.202331543,2.16758728,0.293,0.583,0.855,0,1,1,0,100,1,1,1
212,19,3,200,0.507965088,12.07969666,0.677185059,7.22869873,0.116,0.529,0.807,1,1,1,1,100,1,1,1
213,19,1,500,1.297302246,19.40475464,0.465545654,4.718170166,0.241,0.572,-0.138,1,1,1,1,100,1,1,1
214,19,1,500,0.694274902,12.46635437,0.158996582,2.813034058,0.405,0.537,0.709,1,1,1,1,100,1,1,1
215,19,3,500,0.654907227,15.48072815,0.208435059,2.81211853,0.375,0.755,0.405,1,1,1,1,100,1,1,1
216,19,1,500,0.641021729,14.62806702,0.230560303,3.985900879,0.217,0.703,-0.35,1,1,1,1,100,1,1,1
217,19,4,200,0.128936768,4.583511353,0.078582764,1.602325439,0.259,0.493,0.126,1,1,1,1,100,1,1,1
218,19,1,200,0.36026001,9.422912598,0.119934082,1.486282349,0.184,0.652,-0.091,1,1,1,1,100,1,1,1
219,19,4,500,0.08972168,4.05708313,0.109710693,1.289672852,0.229,0.494,0.18,1,1,1,1,100,1,1,1
220,19,4,500,0.468444824,12.30865479,0.274658203,3.357162476,0.262,0.282,0.444,1,1,1,1,100,1,1,1
221,19,3,500,0.597381592,11.89292908,0.222473145,2.872467041,0.286,0.518,0.638,1,1,1,1,100,1,1,1
222,19,3,500,0.563354492,10.86906433,0.087890625,1.72454834,0.517,0.607,0.925,1,1,1,1,100,1,1,1
223,19,3,500,0.237121582,5.179443359,0.098266602,1.369018555,0.548,0.503,0.253,1,1,1,1,100,1,1,1
224,19,4,500,1.013336182,32.19413757,0.533599854,5.542678833,0.55,0.574,0.477,1,1,1,0,100,1,1,0
225,19,1,500,0.792236328,22.58842468,0.37399292,4.456863403,1.438,3.046,0.8,1,1,1,1,100,1,1,1
226,19,4,200,0.178375244,5.806350708,0.227508545,2.696456909,0.278,1.286,2.534,1,1,1,1,100,1,1,1
227,19,1,500,0.158843994,5.890045166,0.07232666,1.693572998,0.193,1.726,2.356,1,1,1,1,100,1,1,1
228,19,4,500,0.069122314,4.257888794,0.060272217,1.268310547,0.529,1.306,0.436,1,1,1,1,100,1,1,1
229,19,3,500,0.42175293,9.560470581,0.189819336,2.456665039,0.731,1.371,-0.117,1,1,1,1,100,1,1,1
230,19,4,500,0.236358643,7.814178467,0.157928467,2.564239502,0.564,0.612,-0.052,1,1,1,1,100,1,1,1
231,19,1,500,0.075073242,4.007034302,0.076599121,1.539459229,0.6,1.376,-0.48,1,1,1,1,100,1,1,1
232,19,4,200,0.675201416,15.05172729,0.065917969,1.389770508,0.26,1.087,0.686,1,1,1,1,100,1,1,1
233,19,3,500,0.467529297,11.05499268,0.422515869,4.955291748,0.626,1.382,0.375,1,1,1,1,100,1,1,1
234,19,3,500,0.387268066,10.43067932,0.429840088,5.332107544,0.047,0.954,0.069,1,1,1,1,100,1,1,1
235,19,1,200,0.560760498,11.18080139,0.153045654,2.217483521,0.419,1.289,-0.559,1,1,1,1,100,1,1,1
236,19,3,200,0.652008057,15.29594421,0.199432373,2.909469604,0.59,1.261,-2.147,1,1,1,1,100,1,1,1
237,19,1,200,1.00479126,26.91604614,0.328979492,4.472427368,0.147,0.443,-1.407,1,1,1,1,100,1,1,1
238,19,1,200,0.701141357,19.84924316,0.713043213,7.145996094,0.271,1.242,-2.208,1,1,1,1,100,1,1,1
239,19,3,200,1.044464111,21.62361145,0.154724121,2.00088501,0.186,1.067,-0.271,1,1,1,1,100,1,1,1
240,19,3,500,0.146636963,4.903030396,0.113525391,2.034759521,0.813,0.756,-0.397,1,1,1,1,100,1,1,1
1,20,4,200,0.760192871,15.05332947,0.343475342,4.67300415,0.31,1.124,0.935,0,1,1,0,100,1,1,1
2,20,3,500,1.16027832,19.15679932,0.500183105,5.645217896,0.182,0.838,0.648,1,1,1,1,100,1,1,1
3,20,3,500,0.774383545,18.87107849,0.516662598,5.957107544,0.197,0.619,0.515,1,1,1,1,100,1,1,1
4,20,1,200,0.991363525,17.3903656,0.497741699,6.772079468,0.225,0.677,0.518,1,1,1,1,100,1,1,1
5,20,3,500,1.011810303,18.9415741,0.35369873,5.051040649,0.189,0.491,-0.008,1,1,1,1,100,1,1,1
6,20,4,500,1.269836426,24.95635986,0.145263672,2.259674072,0.244,0.586,-0.167,1,1,1,1,100,1,1,1
7,20,1,500,0.94909668,17.20207214,0.513000488,5.046234131,0.236,0.686,0.538,1,1,1,1,100,1,1,1
8,20,3,500,0.389556885,9.338531494,0.610046387,6.978683472,0.175,0.89,0.509,1,1,1,1,100,1,1,1
9,20,1,200,0.595855713,14.87754822,0.405578613,5.002746582,0.26,0.671,0.511,1,1,1,1,100,1,1,1
10,20,3,200,0.585632324,9.676361084,0.22277832,2.732772827,0.197,0.749,0.308,1,1,1,1,100,1,1,1
11,20,4,500,1.061096191,21.26556396,0.233306885,2.737808228,0.56,0.987,0.276,1,1,1,1,100,1,1,1
12,20,4,500,0.712127686,13.92471313,0.718536377,6.920928955,0.088,0.72,0.163,1,1,1,1,100,1,1,1
13,20,1,500,0.707702637,12.81608582,0.292663574,4.093017578,0.146,0.795,0.411,1,1,1,1,100,1,1,1
14,20,3,200,1.119384766,19.18998718,0.318603516,3.381271362,0.198,0.597,0.34,1,1,1,1,100,1,1,1
15,20,1,200,0.657501221,14.80209351,0.483093262,5.406799316,0.086,1.029,0.513,1,1,1,1,100,1,1,1
16,20,1,500,0.732879639,16.58355713,0.627746582,7.079849243,0.25,0.683,0.34,1,1,1,1,100,1,1,1
17,20,1,500,1.03805542,21.25701904,0.340118408,5.175018311,0.235,0.86,0.296,1,1,1,1,100,1,1,1
18,20,4,200,1.747131348,23.1061554,0.381622314,4.484710693,0.314,0.544,0.112,1,1,1,1,100,1,1,1
19,20,4,500,0.71762085,13.68713379,0.581359863,5.316772461,0.309,0.582,-0.06,1,1,1,1,100,1,1,1
20,20,1,200,1.11618042,17.90641785,0.223388672,3.107528687,0.527,0.328,-0.074,1,1,1,1,100,1,1,1
21,20,4,200,0.567932129,13.3354187,0.347137451,4.960861206,0.28,0.759,0.164,1,1,1,1,100,1,1,1
22,20,1,500,0.549621582,9.72618103,0.445404053,5.609817505,0.163,0.638,0.25,1,1,1,1,100,1,1,1
23,20,1,200,0.357818604,8.953475952,0.074768066,1.631393433,0.245,0.787,0.109,1,1,1,1,100,1,1,1
24,20,4,500,0.659637451,16.02050781,0.198974609,2.099227905,0.214,0.79,0.178,1,1,1,1,100,1,1,1
25,20,1,200,1.168518066,20.91209412,0.778961182,7.945098877,0.449,2.245,-0.016,1,1,1,1,100,1,1,1
26,20,1,200,1.045684814,21.80580139,0.748596191,5.792312622,0.345,1.628,0.42,1,1,1,1,100,1,1,1
27,20,3,200,0.924377441,18.95515442,0.270233154,3.678131104,0.171,1.038,0.153,1,1,1,1,100,1,1,1
28,20,1,200,0.843200684,13.90899658,0.458221436,5.508804321,0.199,0.81,0.284,1,1,1,1,100,1,1,1
29,20,4,500,0.644073486,14.51118469,0.23651123,2.862014771,0.276,1.548,-0.409,1,1,1,1,100,1,1,1
30,20,1,200,0.779266357,17.89321899,0.349578857,4.357833862,0.374,0.577,0.416,1,1,1,1,100,1,1,1
31,20,4,500,0.524902344,11.42150879,0.176544189,2.245864868,0.292,0.766,0.594,0,1,1,0,100,1,1,1
32,20,3,200,0.885620117,15.4851532,0.102996826,2.009353638,0.265,0.915,1.075,1,1,1,1,100,1,1,1
33,20,3,500,0.809326172,15.8065033,0.215911865,3.294296265,0.204,1,0.624,1,1,1,1,100,1,1,1
34,20,1,500,1.164855957,20.57899475,0.169525146,2.140731812,0.21,0.95,0.557,1,1,1,1,100,1,1,1
35,20,1,200,0.788421631,16.52030945,0.279998779,3.047714233,0.125,0.687,0.855,1,1,1,1,100,1,1,1
36,20,4,500,0.310516357,8.461456299,0.278778076,3.692474365,0.166,0.941,0.941,1,1,1,1,100,1,1,1
37,20,4,500,0.716552734,11.07948303,0.156402588,1.721954346,0.221,0.788,1.044,1,1,1,1,100,1,1,1
38,20,4,500,0.240783691,6.421279907,0.109405518,1.648101807,0.254,1.33,1.251,1,1,1,1,100,1,1,1
39,20,3,200,0.300445557,7.540130615,0.333709717,5.050201416,0.255,1.191,1.995,1,1,1,1,100,1,1,1
40,20,3,200,0.296936035,5.209732056,0.497436523,5.76751709,0.339,0.895,1.373,1,1,1,1,100,1,1,1
41,20,1,200,1.027679443,15.99525452,0.35369873,4.632644653,0.394,0.981,1.101,1,1,1,1,100,1,1,1
42,20,3,200,0.513153076,10.64918518,0.345916748,4.467315674,0.255,1.262,0.924,1,1,1,1,100,1,1,1
43,20,1,500,0.723724365,13.61549377,0.451049805,6.457672119,0.25,1.163,1.013,1,1,1,1,100,1,1,1
44,20,4,200,0.888977051,16.41426086,0.623321533,7.924804688,0.096,1.164,0.823,1,1,1,1,100,1,1,1
45,20,3,200,0.375671387,10.3301239,0.394897461,3.75579834,0.177,0.756,1.452,1,1,1,1,100,1,1,1
46,20,3,200,0.755462646,17.41378784,0.241394043,3.324127197,0.239,0.97,0.908,1,1,1,1,100,1,1,1
47,20,1,200,0.507507324,8.866271973,0.454559326,5.230331421,0.313,0.984,0.866,1,1,1,1,100,1,1,1
48,20,3,500,0.909576416,14.37644958,0.182037354,2.220153809,0.182,0.972,0.809,1,1,1,1,100,1,1,1
49,20,1,500,1.039581299,18.4324646,0.529632568,5.615081787,0.187,0.817,0.936,1,1,1,1,100,1,1,1
50,20,1,200,0.758666992,12.54768372,0.270996094,3.082351685,0.111,0.701,0.958,1,1,1,1,100,1,1,1
51,20,3,500,0.960693359,17.60284424,0.644836426,7.877578735,0.121,0.369,1.109,1,1,1,1,100,1,1,1
52,20,3,500,0.88104248,13.96888733,0.715484619,8.138504028,0.185,0.47,0.528,1,1,1,1,100,1,1,1
53,20,1,500,0.482788086,10.29388428,0.385131836,5.53817749,0.045,0.541,0.128,1,1,1,1,100,1,1,1
54,20,4,500,0.431060791,9.672241211,0.456848145,4.939727783,0.631,1.408,0.03,1,1,1,1,100,1,1,1
55,20,1,200,0.767822266,14.74250793,0.38482666,3.672103882,0.015,0.687,0.499,1,1,1,1,100,1,1,1
56,20,3,500,0.746917725,12.26905823,0.45501709,4.577178955,0.131,0.709,1.477,1,1,1,1,100,1,1,1
57,20,1,500,0.522918701,11.0483551,0.230712891,2.771759033,0.611,0.993,0.172,1,1,1,1,100,1,1,1
58,20,1,500,0.585632324,13.76113892,0.231628418,2.933425903,0.262,1.006,0.756,1,1,1,1,100,1,1,1
59,20,4,200,0.549163818,12.40463257,0.406494141,4.608383179,0.344,0.539,0.783,1,1,1,1,100,1,1,1
60,20,4,200,0.880889893,16.6368103,0.318145752,4.671325684,0.183,1.091,1.065,1,1,1,1,100,1,1,1
61,20,1,200,1.000213623,16.71524048,0.395507813,4.4581604,0.311,0.695,0.554,0,1,1,0,100,1,1,1
62,20,1,200,0.742492676,13.47793579,0.338745117,3.358688354,0.247,0.768,0.824,1,1,1,1,100,1,1,1
63,20,1,500,0.395507813,9.984207153,0.411224365,4.851226807,0.243,0.816,0.641,1,1,1,1,100,1,1,1
64,20,4,200,0.285339355,7.643890381,0.179290771,2.514343262,0.397,1.407,-0.348,1,1,1,1,100,1,1,1
65,20,3,500,0.736999512,13.31604004,0.381011963,3.506240845,0.417,1.079,0.396,1,1,1,1,100,1,1,1
66,20,3,200,1.054992676,18.11065674,0.292663574,4.019393921,0.292,1.397,0.905,1,1,1,1,100,1,1,1
67,20,1,200,0.573730469,10.83450317,0.433044434,4.321517944,0.397,1.566,1,1,1,1,1,100,1,1,1
68,20,4,500,1.065826416,17.35618591,0.281982422,3.421707153,0.585,0.982,0.794,1,1,1,1,100,1,1,1
69,20,1,500,0.822296143,12.98942566,0.451660156,5.660629272,0.584,1.583,0.695,1,1,1,1,100,1,1,1
70,20,1,500,0.905303955,15.04562378,0.64239502,8.895492554,0.31,1.253,1.448,1,1,1,1,100,1,1,1
71,20,4,500,0.852661133,13.93264771,0.105133057,1.923675537,0.483,1.581,1.696,1,1,1,1,100,1,1,1
72,20,4,200,0.535888672,13.49220276,0.320129395,4.133682251,0.136,1.344,1.591,1,1,1,1,100,1,1,1
73,20,3,500,0.589752197,12.95791626,0.198669434,2.244796753,0.771,2.018,0.164,1,1,1,1,100,1,1,1
74,20,3,500,0.989074707,21.30889893,0.44128418,4.55291748,0.261,0.991,0.726,1,1,1,1,100,1,1,1
75,20,3,200,1.234436035,20.43190002,0.246734619,3.118362427,0.777,0.721,1.256,1,1,1,1,100,1,1,1
76,20,1,200,1.000823975,18.33244324,0.482330322,6.319885254,0.345,1.253,0.153,1,1,1,1,100,1,1,1
77,20,3,200,0.837249756,18.33786011,0.524902344,5.96206665,0.245,1.365,0.544,1,1,1,1,100,1,1,1
78,20,1,200,0.520629883,10.68130493,0.392303467,5.752563477,0.29,1.362,0.08,1,1,1,1,100,1,1,1
79,20,1,200,0.827941895,14.23301697,0.354766846,3.911972046,0.55,1.261,0.603,1,1,1,1,100,1,1,1
80,20,4,500,0.616149902,12.57522583,0.30166626,3.839035034,0.464,0.945,0.885,1,1,1,1,100,1,1,1
81,20,4,200,0.5909729,15.83305359,0.288085938,2.861557007,0.345,1.49,0.774,1,1,1,1,100,1,1,1
82,20,4,200,0.487823486,12.91229248,0.171661377,1.762313843,0.122,0.883,1.005,1,1,1,1,100,1,1,1
83,20,1,200,0.71182251,13.80935669,0.506439209,4.810256958,0.175,0.859,0.804,1,1,1,1,100,1,1,1
84,20,3,500,0.668182373,13.43894958,0.254364014,2.781600952,0.217,1.014,1.381,1,1,1,1,100,1,1,1
85,20,3,200,0.748748779,16.07414246,0.860443115,9.429626465,0.438,1.425,0.804,1,1,1,1,100,1,1,1
86,20,4,200,0.798339844,11.85745239,0.195465088,2.112884521,0.199,1.271,0.008,1,1,1,1,100,1,1,1
87,20,3,200,0.488433838,12.39898682,0.358428955,4.817047119,0.023,1.344,-0.065,1,1,1,1,100,1,1,1
88,20,1,500,1.287231445,17.35412598,0.166015625,2.937240601,0.116,0.83,0.766,1,1,1,1,100,1,1,1
89,20,1,200,0.964508057,17.39318848,0.262756348,3.2396698,0.14,0.843,0.719,1,1,1,1,100,1,1,1
90,20,3,200,0.590057373,14.32479858,0.366821289,5.102844238,0.342,0.612,0.303,1,1,1,1,100,1,1,1
91,20,4,200,0.364227295,8.05847168,0.247955322,2.424468994,0.363,0.893,0.383,0,1,1,0,100,1,1,1
92,20,3,200,0.833129883,12.94876099,0.531158447,6.94480896,0.397,1.088,-0.438,1,1,1,1,100,1,1,1
93,20,4,200,0.97869873,16.51893616,0.282592773,3.561935425,0.219,0.997,0.25,1,1,1,1,100,1,1,1
94,20,4,200,0.68862915,14.190979,0.296173096,4.094467163,0.405,1.15,0.007,1,1,1,1,100,1,1,1
95,20,1,500,0.736999512,14.75357056,0.526580811,7.413864136,0.145,1.013,0.052,1,1,1,1,100,1,1,1
96,20,3,200,1.027984619,15.6791687,0.500488281,5.144729614,0.669,0.721,0.607,1,1,1,1,100,1,1,1
97,20,3,200,0.855712891,17.98873901,0.662689209,7.745895386,0.274,0.389,0.636,1,1,1,1,100,1,1,1
98,20,3,500,0.690917969,17.22763062,0.3956604,4.025039673,0.204,0.377,0.704,1,1,1,1,100,1,1,1
99,20,3,500,1.015930176,21.57989502,0.503387451,5.371170044,0.118,0.37,0.382,1,1,1,1,100,1,1,1
100,20,1,500,0.672149658,12.91290283,0.796661377,6.315612793,0.461,0.833,1.384,1,1,1,1,100,1,1,1
101,20,3,500,1.700439453,26.78497314,0.284881592,3.716506958,0.369,1.273,1.552,1,1,1,1,100,1,1,1
102,20,3,500,0.774688721,16.69624329,0.152282715,1.672515869,0.105,0.883,1.674,1,1,1,1,100,1,1,1
103,20,3,200,0.888061523,20.76217651,0.36315918,3.70475769,0.044,0.979,1.413,1,1,1,1,100,1,1,1
104,20,1,200,0.935821533,15.48225403,0.408630371,4.400253296,0.354,0.267,0.903,1,1,1,1,100,1,1,1
105,20,1,500,1.433410645,29.24369812,0.3074646,4.082641602,0.471,0.302,0.476,1,1,1,0,100,1,1,0
106,20,1,500,0.754852295,18.17268372,0.39352417,4.160308838,0.256,0.662,0.992,1,1,1,1,100,1,1,1
107,20,4,500,0.488433838,10.86013794,0.308074951,3.108825684,0.26,0.712,1.266,1,1,1,1,100,1,1,1
108,20,4,500,1.050567627,15.1084137,0.695037842,7.745742798,0.495,1.034,0.95,1,1,1,1,100,1,1,1
109,20,1,200,0.624084473,13.20983887,0.3565979,3.513870239,0.345,0.451,0.63,1,1,1,1,100,1,1,1
110,20,4,200,0.556488037,11.91688538,0.469512939,6.787948608,0.501,0.702,0.613,1,1,1,1,100,1,1,1
111,20,1,500,0.794067383,16.98997498,0.551605225,6.817245483,0.432,1.204,0.63,1,1,1,1,100,1,1,1
112,20,3,200,0.447540283,8.937988281,0.247650146,3.434524536,0.705,1.01,-0.181,1,1,1,1,100,1,1,1
113,20,3,500,0.683441162,11.19979858,0.321502686,4.052429199,0.918,1.106,-0.645,1,1,1,1,100,1,1,1
114,20,4,200,0.419769287,9.466552734,0.495147705,7.076644897,0.147,0.645,0.132,1,1,1,1,100,1,1,1
115,20,4,200,0.822906494,16.74064636,0.731048584,6.523971558,0.05,0.656,0.367,1,1,1,1,100,1,1,1
116,20,1,500,0.684967041,11.83387756,0.571899414,8.081054688,0.832,1.13,-0.038,1,1,1,1,100,1,1,1
117,20,3,200,0.818634033,19.92500305,0.264892578,2.771987915,0.415,0.65,-0.377,1,1,1,1,100,1,1,1
118,20,3,500,0.939788818,16.30706787,0.654754639,7.371749878,0.2,0.484,0.049,1,1,1,1,100,1,1,1
119,20,4,500,0.944213867,20.55763245,0.410919189,4.224472046,0.042,0.438,-0.838,1,1,1,1,100,1,1,1
120,20,4,200,0.81237793,16.96273804,0.533599854,5.562820435,0.115,0.52,-0.834,1,1,1,1,100,1,1,1
121,20,1,200,1.080627441,19.21966553,0.370178223,4.788970947,0.19,0.232,-0.673,0,1,1,0,100,1,1,1
122,20,4,200,1.151275635,18.19099426,0.412597656,5.062866211,0.396,0.484,-0.83,1,1,1,1,100,1,1,1
123,20,3,500,0.734100342,16.2336731,0.414276123,3.317565918,0.102,0.713,-0.184,1,1,1,1,100,1,1,1
124,20,4,200,0.998535156,18.32344055,0.395507813,4.635620117,0.065,0.501,-0.098,1,1,1,1,100,1,1,1
125,20,3,500,0.923309326,16.62788391,0.40725708,4.722900391,0.481,0.446,1.684,1,1,1,1,100,1,1,1
126,20,3,500,0.606842041,14.22233582,0.333709717,4.285507202,0.133,0.91,1.821,1,1,1,1,100,1,1,1
127,20,3,200,0.752716064,14.97673035,0.187530518,2.208862305,0.23,0.641,1.395,1,1,1,1,100,1,1,1
128,20,4,200,1.046447754,18.76075745,0.202941895,2.730484009,0.826,0.694,0.905,1,1,1,1,100,1,1,1
129,20,1,500,0.710906982,14.31167603,0.827331543,8.117218018,0.618,1.706,0.254,1,1,1,1,100,1,1,1
130,20,4,200,0.874786377,17.31307983,0.347747803,3.773956299,0.363,1.688,0.508,1,1,1,1,100,1,1,1
131,20,4,500,0.810699463,18.78356934,0.227050781,2.965240479,0.037,0.905,0.93,1,1,1,1,100,1,1,1
132,20,4,200,0.975952148,21.27037048,0.458526611,5.744552612,0.301,0.75,0.221,1,1,1,1,100,1,1,1
133,20,4,500,0.651397705,13.92623901,0.352325439,4.34211731,0.287,0.72,0.08,1,1,1,1,100,1,1,1
134,20,4,200,1.181335449,19.34387207,0.204467773,2.582702637,0.215,0.943,0.107,1,1,1,1,100,1,1,1
135,20,3,200,0.700531006,16.74186707,0.225830078,2.749404907,0.125,0.607,0.373,1,1,1,1,100,1,1,1
136,20,4,200,0.715789795,14.34165955,0.353240967,4.313430786,0.114,0.746,0.601,1,1,1,1,100,1,1,1
137,20,3,500,0.755615234,15.4460907,0.294189453,3.998260498,0.387,0.237,-0.311,1,1,1,1,100,1,1,1
138,20,4,200,0.714874268,15.52406311,0.42175293,4.861679077,0.281,0.739,0.174,1,1,1,1,100,1,1,1
139,20,3,200,0.536651611,13.62335205,0.360565186,3.94569397,0.36,0.531,0.13,1,1,1,1,100,1,1,1
140,20,3,200,1.139678955,19.94056702,0.277862549,3.286056519,0.328,0.988,1.161,1,1,1,1,100,1,1,1
141,20,3,500,1.578063965,27.64572144,0.2684021,3.290634155,0.134,0.34,0.402,1,1,1,1,100,1,1,1
142,20,4,500,0.502929688,11.64215088,0.75012207,8.679580688,0.015,0.383,0.668,1,1,1,1,100,1,1,1
143,20,4,500,1.223754883,21.065979,0.736999512,8.25012207,0.154,0.372,0.658,1,1,1,1,100,1,1,1
144,20,4,200,0.744628906,14.76203918,0.431671143,5.975494385,0.127,0.55,0.837,1,1,1,1,100,1,1,1
145,20,1,500,0.888061523,21.36428833,0.473937988,4.958190918,0.349,0.873,0.307,1,1,1,1,100,1,1,1
146,20,4,200,0.673522949,18.46237183,0.305328369,2.318649292,0.239,0.776,0.721,1,1,1,1,100,1,1,1
147,20,4,500,1.216888428,18.24501038,0.302429199,4.147262573,0.246,0.727,0.651,1,1,1,1,100,1,1,1
148,20,4,500,0.659179688,12.96363831,0.407562256,4.895172119,0.19,0.34,0.37,1,1,1,1,100,1,1,1
149,20,1,200,0.839080811,17.68203735,0.567169189,6.631164551,0.166,0.547,0.392,1,1,1,1,100,1,1,1
150,20,4,500,1.970062256,25.71022034,0.77911377,8.572692871,0.174,1.304,2.563,1,1,1,1,100,1,1,1
151,20,1,200,0.724487305,14.83528137,0.345153809,3.890304565,0.347,0.284,1.674,0,1,1,0,100,1,1,1
152,20,1,500,1.354827881,21.52740479,0.193634033,2.471008301,0.096,0.636,0.959,1,1,1,1,100,1,1,1
153,20,4,200,1.777801514,26.88919067,0.445251465,5.334014893,0.277,0.708,1.427,1,1,1,1,100,1,1,1
154,20,1,200,0.678405762,11.07467651,0.336914063,3.188705444,0.276,0.611,1.248,1,1,1,1,100,1,1,1
155,20,3,500,1.029663086,22.22488403,0.747070313,10.76316833,0.157,0.888,0.377,1,1,1,1,100,1,1,1
156,20,3,200,1.023254395,17.41455078,0.643615723,7.277603149,0.28,0.759,0.72,1,1,1,1,100,1,1,1
157,20,3,500,1.463317871,21.26998901,0.428314209,4.949645996,0.311,1.504,0.907,1,1,1,1,100,1,1,1
158,20,3,200,0.868530273,16.42066956,0.430297852,3.971710205,0.421,1.589,0.465,1,1,1,1,100,1,1,1
159,20,4,500,1.293792725,19.14283752,0.876464844,6.533737183,0.965,1.774,0.004,1,1,1,1,100,1,1,1
160,20,1,200,1.088256836,17.31109619,0.334625244,3.876800537,0.693,1.216,-0.192,1,1,1,1,100,1,1,1
161,20,3,500,0.729217529,12.67333984,0.377349854,5.330047607,0.266,0.987,0.977,1,1,1,1,100,1,1,1
